1.92303,-3.85819,6.31884,5
3.2893,12.4552,4.73109,7
-6.86846,-4.07114,-5.24076,6
0.121294,-5.23158,-0.421194,0
5.26243,14.9503,8.5881,7
-2.9052,8.32223,5.93368,1
2.76747,11.0913,5.32903,7
4.08339,-6.18402,-3.49675,0
5.13953,5.73434,-6.66057,4
-5.54564,1.39474,-0.314539,9
-8.62453,-8.20916,-5.24306,6
3.95925,-7.33631,-4.6269,0
-3.42814,9.23805,10.1423,1
-5.10115,-1.41818,4.34397,8
-5.0316,7.15422,7.67432,1
5.7162,-5.3336,-5.00027,0
4.72185,-3.46552,8.74894,5
-1.62944,-0.578306,4.82933,2
3.681,8.14734,8.29135,7
4.97921,-6.05184,-1.46855,0
-6.31115,-3.72905,-6.75647,6
-5.28474,8.04407,4.11312,1
-4.10558,-3.51895,-6.0756,6
3.66882,-6.98772,-4.60113,0
-6.49568,-4.22052,-0.354703,9
1.16003,11.1915,2.70701,7
-1.41416,-5.17761,5.49398,8
-3.34937,-3.45705,6.867,8
1.92891,-7.61968,-3.66565,0
-2.38137,-4.91426,2.81922,8
3.8265,-2.18308,8.47865,5
-4.52695,-2.5707,-2.59128,9
-5.21756,0.596393,-1.54939,9
-0.725808,8.90034,7.43795,1
-5.27041,-2.85318,8.77561,8
-9.0061,7.26295,5.08918,1
-5.16525,8.72784,8.15319,1
6.2581,8.69961,4.71735,7
-5.76356,-3.74283,0.704505,9
2.09253,9.77568,4.5393,7
1.92251,9.03315,4.63553,7
-7.99557,8.20469,12.0812,1
-6.35246,-6.9188,-9.79157,6
3.23799,-0.199254,8.96416,5
3.87963,4.3306,-6.84918,4
1.77071,-1.97541,11.2056,5
-1.64972,-2.08438,5.5135,8
-4.7097,1.93913,5.05653,2
-3.69123,1.91405,7.55176,2
4.30466,-0.83703,9.61419,5
-4.7757,8.19714,2.98497,1
-1.45696,5.12183,9.28624,1
2.87701,-4.48577,7.41511,5
2.33613,-0.229217,10.3587,5
0.89125,7.96491,8.1826,7
-5.0696,-5.60774,-4.70913,6
0.221309,-2.44977,8.51842,8
-4.79316,-7.28835,-7.13129,6
1.97782,6.22477,-4.62512,3
-7.55788,-0.366936,-0.599285,9
-1.33065,-6.36592,-7.13128,6
-2.3876,-0.299571,4.49303,2
4.75528,-1.97213,5.52606,5
-5.39619,0.459924,7.57091,2
-4.71451,-7.10084,-2.93941,6
-1.84983,-4.49078,8.24005,8
-2.64363,4.10421,9.87604,1
-7.39165,-2.4373,-2.86161,9
-2.59123,-1.94332,8.47497,8
5.59512,-4.30101,-2.41498,0
-3.64293,4.75997,8.65493,1
3.51046,-6.62077,-5.40177,0
-4.53433,-1.14199,2.19505,9
2.23219,11.1917,2.59755,7
-2.90986,7.96936,8.3432,1
-5.03841,-2.6165,0.812866,9
2.99775,9.30655,10.1045,7
1.39631,7.94845,4.48928,7
-3.66233,9.48567,5.73455,1
-5.97986,3.83736,4.07058,2
-2.62547,7.55044,3.21553,1
-7.25869,-4.22297,1.8325,9
-4.70888,2.01265,4.25245,2
-3.23831,9.10375,9.14654,1
1.03671,-3.06295,8.96342,5
2.32474,8.54265,-4.65545,3
-6.6157,-0.224308,-7.3188,6
-9.06073,-1.5183,0.72628,9
6.80049,5.39598,-6.15509,4
-4.16775,8.90106,8.81381,1
3.80314,-8.94305,1.22163,0
-3.75377,6.95944,4.69078,1
0.042268,9.69448,11.6927,1
-7.63055,0.32913,-3.29071,9
-3.38701,5.34776,8.27886,1
-3.68431,9.30156,8.92213,1
-5.13476,2.29266,5.18037,2
2.52821,12.0059,-2.27014,3
-4.76308,4.50472,5.98757,1
4.87009,-4.78728,11.0049,5
-6.46606,0.474859,-2.69967,9
-8.24111,-2.60393,-0.716131,9
-5.08222,0.377256,6.94939,2
-3.76222,7.96621,4.24089,1
5.68617,-3.0181,12.6669,5
-7.09295,4.57792,2.95439,1
-4.02802,8.89455,7.09917,1
6.31411,-4.90016,-2.86568,0
-7.52161,-5.13749,-0.931109,9
-6.57476,0.800544,-1.97247,9
-1.71541,9.74612,8.32313,1
-4.49509,1.00853,8.92886,2
1.19076,3.99778,7.89304,2
5.88605,5.63949,-9.95998,4
-6.61751,-7.44192,-5.64355,6
4.76253,8.01845,8.12234,7
-5.94971,-3.40555,-3.67637,6
0.598261,0.482227,3.94988,2
4.8143,7.77024,-7.72395,4
4.80468,-4.35366,-3.61299,0
5.95426,3.09578,-8.62243,4
-3.45929,5.40393,9.11002,1
-3.0419,2.9799,5.38452,2
-1.56197,3.77626,5.41898,2
4.53206,8.33466,-2.9814,3
6.41613,5.66586,-3.56223,3
-4.17105,5.86055,4.50895,1
2.14593,7.63108,-7.87791,4
-7.83156,-2.52674,-0.5778,9
4.66119,-0.342669,8.75262,5
8.8908,6.44591,-3.77368,3
-2.84599,9.66304,6.86401,1
6.44959,8.64902,-2.54077,3
-6.60258,-6.0408,-4.77484,6
1.01163,-3.53191,8.36073,5
3.35984,7.47869,2.95852,7
3.73353,5.53419,-4.14294,3
-1.68106,-6.81448,7.58472,8
4.86627,6.39646,-4.03889,3
-7.51341,-1.98884,0.386712,9
-2.62781,6.19279,7.9974,1
5.78255,-2.37627,9.88792,5
4.13693,5.90473,-4.18249,3
-2.67328,9.24097,8.49583,1
4.57701,-1.16794,9.64314,5
1.82972,-6.16831,-3.04313,0
4.36404,-5.74616,-2.15394,0
4.06966,8.17878,-6.57082,4
2.46176,9.57246,6.89097,7
-1.74422,-6.01144,-2.11361,6
0.373894,-2.84338,9.88205,5
2.39609,10.2028,0.769191,7
3.98133,7.75915,-5.26274,3
-5.37586,-2.56487,3.70144,9
-4.90305,-0.127737,7.32601,2
5.11054,-8.42552,-1.83675,0
1.77049,12.5927,4.18168,7
2.52177,-3.59461,7.98097,5
7.27004,6.41287,8.80727,7
2.92284,-3.06093,9.49663,5
0.691477,-4.43101,9.29877,5
-5.94156,5.68887,4.88475,1
-4.50419,7.09368,12.0065,1
-5.75189,5.61089,7.5456,1
5.22906,-7.12693,-3.72081,0
-1.74225,9.1056,7.96504,1
6.76735,-9.26404,0.927149,0
5.23608,8.76535,-6.39343,4
2.48481,-1.27165,9.36021,5
-2.07586,-2.63611,9.31874,8
-5.87387,9.27817,6.98368,1
7.04841,4.74873,-6.01176,4
-2.16885,-3.30925,6.07631,8
-6.81654,-2.75931,-5.80696,6
6.47914,-7.96273,-2.83477,0
-7.27612,-2.17179,-0.157857,9
3.54203,-6.17986,-3.33983,0
-3.90962,-2.39098,-0.62646,9
-6.28954,-5.14303,-4.20283,6
-4.96015,4.11124,7.72115,1
-7.36715,8.23025,6.88966,1
-1.23157,-1.41031,6.6952,8
5.25967,9.03212,6.76695,7
4.46228,4.36041,-2.64332,3
9.28792,8.1975,-6.29831,4
-4.6518,7.98755,6.85364,1
4.88341,9.67199,-5.91755,3
5.3742,5.95925,-5.70905,4
-0.0996173,10.0277,11.3726,1
5.32105,-5.8481,1.24221,0
6.4093,-4.39281,-3.54475,0
-1.184,-4.17522,5.8653,8
-5.16429,5.90202,6.55136,1
-0.0806176,-0.504737,5.11296,2
3.91103,-3.64192,-1.39667,0
-7.31828,-3.76406,-7.94761,6
-2.06212,1.90476,5.87117,2
3.95636,-4.5001,8.92791,5
-3.97869,8.27175,8.03041,1
3.97073,-2.37964,8.10818,5
-0.828068,-3.52626,6.06901,8
-0.545133,6.94345,7.61774,1
-1.52262,-0.444886,5.63496,2
-2.69374,5.52385,7.58596,1
-3.10966,0.795468,7.64286,2
5.71557,12.3049,5.76733,7
-3.15652,-3.43104,2.67547,8
-0.784109,11.6089,6.03983,7
-1.64587,-3.34344,7.00198,8
-9.09368,-2.28561,-0.641797,9
-8.20658,-3.7086,-6.03909,6
-3.52614,2.43827,3.07592,2
2.65762,8.03473,5.85799,7
1.4157,7.31643,-3.81058,3
1.34423,-4.5485,-2.64426,0
-2.97159,5.11683,3.35207,2
2.85303,2.28673,-6.86176,4
-3.89615,-4.61771,-2.85555,6
-4.38001,-0.90427,7.20176,8
-4.9166,7.23783,9.09536,1
2.92318,7.30515,8.32804,7
4.61511,3.93008,-3.72548,3
6.538,6.02326,-5.45352,4
-2.72508,4.20181,9.22201,1
-6.943,-3.66883,-2.34092,9
2.2197,9.10606,1.01803,7
-2.76689,-8.58393,-7.84443,6
2.48817,-6.24533,11.1813,5
1.35581,5.73738,-3.65807,3
-0.00661543,10.7637,6.40484,7
5.28466,12.7012,10.3349,7
0.424649,4.02531,4.75325,2
-2.90976,-1.55746,1.40108,9
5.9091,-6.92114,-5.12786,0
-2.99614,-10.2311,0.539753,6
1.4831,2.61187,-4.14186,3
-3.55681,5.47533,4.666,1
3.97681,11.833,7.45327,7
-3.43995,-3.19231,5.68341,8
-5.65977,1.6477,4.98448,2
-5.2359,0.541882,-2.33348,9
3.13713,-8.77937,0.27862,0
2.13248,-5.4647,9.06092,5
-7.36712,-2.77193,8.89907,8
-4.41318,7.33244,9.90744,1
5.1693,4.23617,-6.52802,4
-5.23869,-0.853506,-7.19495,6
3.1766,-4.40911,-1.79319,0
-1.07777,-1.42431,4.67879,8
-9.04135,-2.04921,-0.0151011,9
0.664561,10.4076,4.34223,7
-3.09446,0.394316,2.56584,2
-6.03165,0.60837,-3.25604,9
0.242996,11.4301,3.23956,7
-0.492862,-1.841,6.16557,8
5.43386,1.71228,7.69153,5
-7.47987,-2.75457,-3.65759,6
6.83921,-2.14174,10.8827,5
-1.01887,2.24098,7.34844,2
-4.89851,-7.95128,-5.18464,6
-4.83553,-6.48186,-3.93736,6
3.44412,-5.07472,9.80876,5
6.58629,-4.98413,-1.69306,0
4.79729,-1.56404,8.43792,5
-7.60753,0.742319,-1.13688,9
-0.919499,-2.41781,5.15474,8
-5.94058,5.48524,2.77227,1
3.58827,-6.46928,-1.64083,0
6.30831,-1.37835,11.8245,5
5.71029,-2.56389,10.2002,5
-3.29249,5.2844,4.65918,1
10.073,-11.4872,-2.47421,0
-2.3483,0.685174,3.33662,2
-3.11234,5.6161,5.85082,1
0.914767,0.941352,9.49771,2
7.3043,9.01545,3.78493,7
-2.32852,-2.25124,10.8293,8
-0.866104,3.79019,10.4223,2
-3.59364,-0.854689,-4.40578,9
-8.09598,-5.38028,-6.37407,6
3.52188,7.56072,8.54058,7
-6.25915,-6.719,-2.80596,6
-7.00423,-4.47807,-9.84667,6
1.00009,4.95574,-2.43002,3
6.20461,-5.42727,6.56454,5
-7.73647,7.3714,4.86448,1
7.76592,2.04244,-4.98488,4
0.0359919,-1.79608,7.44112,8
7.38502,-6.08435,-1.47084,0
-2.29767,3.67202,10.229,2
1.40434,11.1532,5.24057,7
-2.97284,2.31311,7.02342,2
-6.50144,-3.75685,-4.5955,6
4.21478,-4.96705,-2.43262,0
-0.52417,1.99331,4.91315,2
-4.39722,-4.6942,-0.271103,9
6.07424,-6.28911,9.88419,5
3.76508,-4.68026,9.92586,5
-5.20279,6.17684,6.52447,1
-2.99358,3.79773,4.11084,2
-1.68464,7.10424,6.64005,1
-2.18722,9.40224,7.68476,1
1.20677,-3.33251,5.2903,8
-7.17313,1.29102,2.51303,9
-6.46581,-0.426712,-1.50087,9
-0.706984,5.41528,5.43441,1
-3.5517,7.88183,8.65929,1
-2.54492,1.38831,6.99812,2
-0.600759,2.27579,7.56687,2
-3.83344,6.54812,4.98696,1
-4.20281,-1.69733,-6.31846,6
-4.48947,-4.87889,-8.20012,6
-4.87714,-0.0834106,0.190299,9
-5.97041,-5.00261,-7.04836,6
-4.22378,-2.02908,10.1047,8
5.17726,3.99678,-2.41973,3
-4.11741,6.94111,3.60045,1
-5.21407,7.24191,10.6441,1
-8.15477,-5.61751,-5.94241,6
-4.38433,2.39351,8.0581,2
5.97213,-5.94375,-3.75532,0
4.82314,5.49282,-5.23313,4
0.040951,-1.27576,6.58346,8
3.4474,9.55765,8.1578,7
4.95727,-6.60133,0.651098,0
-5.57559,-3.79277,-7.35358,6
-4.396,6.50885,8.59737,1
1.57337,-3.39307,10.444,5
-2.64232,-2.38987,10.9983,8
5.94986,11.8599,3.29605,7
-6.48759,0.772789,-0.917248,9
-6.1488,-6.90853,-6.04783,6
-3.95908,3.01589,3.70497,2
3.92022,10.6531,7.86961,7
-5.30654,-0.197137,4.89667,2
-2.51974,-1.70767,9.24767,8
4.63854,7.46573,4.33857,7
-3.10342,0.0213374,6.17559,2
4.19793,-4.70402,7.0101,5
3.45685,3.67848,-1.61945,3
4.73435,-5.78262,-1.35136,0
3.44505,-2.60352,12.7034,5
4.97698,-0.99304,4.36589,5
0.349681,13.3185,7.98424,7
0.808146,8.67806,6.42443,7
4.84677,9.14797,5.78336,7
-3.11691,3.95207,9.91391,1
-1.84152,-1.57378,7.88158,8
-5.59921,0.351533,5.7789,2
2.69384,6.99606,-4.63911,3
3.1342,-4.18022,-1.8498,0
1.72378,1.67685,5.11226,2
-1.95751,7.79976,12.3788,1
-2.36213,-1.7994,9.02014,8
-3.60707,-3.64034,4.9323,8
-9.61594,-4.0507,-5.9722,6
4.16056,6.63255,-5.4843,3
0.580718,10.6081,6.02343,7
-4.96898,-0.644467,-1.5608,9
0.958404,-8.31773,-4.91147,0
-9.41929,-0.667558,1.76471,9
-6.95402,-0.898106,-5.02692,6
-5.56805,8.67728,9.33121,1
3.29886,-6.6052,8.05211,5
3.30816,7.8727,-9.61232,4
-2.5511,10.4819,4.52376,1
-3.91542,-4.46021,8.18606,8
-3.37243,3.48988,4.80441,2
6.46175,11.978,4.44819,7
1.57844,-6.20983,9.61516,5
-3.05229,1.90026,7.52258,2
5.77474,6.1651,-5.97191,4
-5.43216,-5.1042,-5.15169,6
0.851772,5.4377,-4.75521,3
6.00867,-9.13668,-2.61714,0
-3.36361,5.59563,3.78271,1
-1.04515,2.31042,11.5822,2
-1.16722,0.582664,0.705081,9
-1.31771,2.01972,7.13018,2
-0.543585,3.60179,10.4552,2
3.13624,-9.19004,-4.514,0
-2.29249,-4.69369,7.7613,8
-3.64117,8.37244,7.48945,1
-7.61894,-8.04686,-7.53146,6
-0.821607,1.67733,8.72042,2
4.85026,-2.86447,11.198,5
-3.35596,6.01466,5.96688,1
-3.76249,4.26288,7.36857,2
3.86326,-3.68129,7.9675,5
-3.41463,-4.00213,8.16008,8
-1.63358,-5.2075,10.0665,8
-6.23339,-7.30719,-6.81003,6
1.55027,1.69154,2.18018,2
-1.75759,1.97718,9.11733,2
2.71527,-4.06808,8.3363,5
-1.85212,-4.47312,3.35405,8
-6.01922,-0.862193,2.11131,9
-3.95421,5.73707,8.80323,1
4.89848,-10.5214,-2.04626,0
-2.15005,2.60972,10.8292,2
-8.41257,-0.598088,-3.04846,9
-2.19508,-0.566655,-0.620565,9
0.800681,10.4585,7.16553,7
-1.49491,1.51108,5.19896,2
-4.69923,-0.632702,-0.148731,9
5.43693,-3.24525,-1.31975,0
-2.98708,4.99449,5.77886,1
-3.17343,9.77885,7.62504,1
-5.29049,7.05348,5.1996,1
-3.00013,6.97022,10.2171,1
-3.45506,-3.59722,6.16771,8
0.271894,-6.27322,-5.52704,0
4.78713,5.69898,-6.13461,4
-4.56352,-5.37885,-7.26086,6
7.90818,-7.662,-4.94954,0
-3.74045,1.29154,4.25067,2
6.11216,10.7098,3.15553,7
-5.67461,5.26643,0.920603,9
-6.45683,-2.39266,0.29488,9
-6.1779,9.55113,6.9977,1
3.97526,6.48932,-4.18156,3
-4.2308,-1.15297,-0.00471647,9
2.14998,5.39471,-3.25136,3
-1.75606,-0.0106527,9.5387,2
-4.10218,2.85376,0.187777,9
-3.44749,7.93651,6.89262,1
-4.29281,-7.15854,-1.38568,6
-4.64754,-1.18152,6.48862,8
-3.85122,1.21555,4.83791,2
-4.30912,5.28019,6.76945,1
-8.58093,1.75248,0.571498,9
2.20411,-5.22633,10.3432,5
3.34899,1.90297,9.13177,5
5.62192,4.44376,-4.0407,3
6.25414,-5.87636,-3.11423,0
-4.7101,-6.51263,5.53452,8
1.8896,-2.45831,10.0573,5
-3.2077,6.92666,7.15441,1
-5.82043,-1.99594,-6.74858,6
6.35248,-7.4475,1.828,0
-7.11696,-4.48124,-7.61575,6
-3.22242,-2.67814,6.57815,8
-3.36982,8.52408,9.66535,1
-3.6178,6.3792,4.93857,1
3.25395,-0.737032,6.77984,5
5.87318,-5.25915,-2.59092,0
-5.50404,6.3024,7.12588,1
3.83643,6.53696,-2.06569,3
-2.80217,-2.75949,7.12462,8
5.78883,6.59658,-3.52747,3
2.08258,-4.67012,8.81394,5
2.00798,-6.69191,-1.66349,0
1.72768,8.01633,0.358231,3
-3.83183,1.24178,6.8805,2
1.13689,9.38233,6.861,7
2.09528,12.0565,7.26499,7
-4.7604,-7.67189,-7.44044,6
-6.19293,-6.71092,-2.59833,6
-1.86206,-1.30817,5.65771,8
4.68425,-7.71211,-3.77714,0
-3.87486,6.69897,6.03398,1
-3.29766,1.21011,4.60292,2
-3.97884,-3.18684,-2.51018,9
-2.42325,0.238661,6.1123,2
2.1581,10.4664,6.93895,7
0.856663,-5.11079,3.98353,8
-4.60841,11.3826,5.79795,1
-4.20948,-0.31936,4.43529,2
1.92337,-3.04308,10.7073,5
-3.43906,2.96922,4.73509,2
0.527916,10.5088,7.73123,7
1.44416,-2.00833,13.3476,5
-5.49974,-5.07511,-5.23776,6
2.74498,-0.528679,10.7777,5
-4.28654,-3.51595,6.04817,8
-1.64672,9.06476,7.71919,1
2.81841,5.94535,-2.85355,3
-6.74222,-4.78836,-6.6111,6
-2.77288,6.86835,9.2468,1
-0.695165,-1.68447,8.59748,8
-6.46248,-4.52744,-2.75846,6
4.57024,2.73546,-5.51898,4
5.88313,-6.52209,-4.01719,0
-1.36894,8.07176,4.42902,1
-5.95738,0.908797,6.79771,2
-2.34909,0.869265,5.56334,2
-3.98374,4.82247,7.19631,1
-2.52082,1.05472,-0.527125,9
-1.1967,4.8953,3.96769,2
-5.12684,-5.92483,-9.62342,6
4.6459,-0.659282,8.8364,5
3.18267,11.8442,2.78844,7
5.33295,-1.90503,8.43499,5
-1.14549,0.0606602,6.03239,2
0.853202,-2.50545,9.97528,5
-5.49991,6.05982,8.82242,1
-3.61917,8.01358,6.18106,1
5.72677,-4.29155,-2.1098,0
1.99471,7.86738,4.38019,7
-3.53413,4.59252,8.69601,1
3.76667,10.9612,4.98154,7
6.71079,-0.432062,10.206,5
-10.2062,-4.53835,-3.19754,6
0.851539,-3.44419,7.07788,8
4.93629,7.38535,-6.157,4
-3.62779,10.5153,9.68029,1
-2.71889,4.15801,8.35955,2
-4.59149,-4.62156,-2.2549,6
-3.72649,2.11612,7.05297,2
5.05962,-3.83267,11.2597,5
-1.54809,5.90503,7.19116,1
-4.93534,2.08049,-2.16782,9
2.39029,13.1592,8.92411,7
6.2155,6.3151,-6.49433,4
3.87857,-1.18421,7.47871,5
1.17033,12.7365,6.73544,7
2.22616,-4.28299,10.7147,5
4.26662,10.8825,5.28114,7
-3.58042,7.32535,8.05868,1
4.17084,-4.55681,-1.47924,0
5.41366,-3.18201,7.58466,5
1.96398,11.8095,5.73429,7
4.64135,3.19072,-0.0659513,3
-2.95882,6.08942,6.82945,1
-1.59864,4.25529,7.16326,2
-3.76498,0.837441,-0.779107,9
-5.58368,-4.44163,-5.13509,6
4.90215,13.6931,5.51822,7
-2.50361,7.7159,5.7255,1
-3.07543,-5.34625,-3.94181,6
3.45044,0.377168,8.27376,5
-4.46074,-3.50568,-6.68655,6
-1.50911,2.28194,-0.105686,9
6.73672,-5.81092,-4.42447,0
-3.00353,-1.53887,6.71382,8
4.14534,6.82126,-6.64025,4
2.61675,10.3657,1.76813,7
2.30578,-8.54549,-2.68025,0
-1.97364,3.92438,8.94495,2
-4.46552,-1.96498,7.71911,8
4.97149,-1.33624,12.0867,5
2.72058,-1.87515,10.9858,5
-5.61123,-2.3623,2.22709,9
5.66604,11.7082,6.16748,7
-1.22397,2.40981,3.80291,2
-1.62908,6.64279,10.9753,1
-5.68404,-1.38252,-4.22948,9
0.255033,-1.5098,8.7294,8
-4.5888,8.00931,3.47315,1
-4.73993,6.23937,4.45635,1
-3.71143,6.91765,4.57904,1
-4.43141,-4.35806,-9.64591,6
3.03626,6.26084,-3.47413,3
3.78276,-5.85441,11.95,5
5.05136,7.81982,-6.07724,4
-1.32754,0.116734,7.59956,2
3.41559,-1.26135,12.0339,5
-2.98491,-2.36456,-1.24438,9
0.578179,8.73148,5.9054,7
-1.68621,-1.29311,7.07789,8
-0.476272,-0.105742,10.0264,2
1.68005,9.76613,6.25763,7
-7.58189,-5.18412,-7.17208,6
3.95282,-6.66311,9.20487,5
5.3751,-9.18912,-3.49543,0
3.24427,-4.81948,9.26884,5
1.94071,-2.89995,9.6051,5
-3.5931,7.98648,2.85443,1
-9.0292,-2.61033,-2.48576,9
2.07463,-6.03441,-4.78015,0
-5.9049,4.84877,9.65731,1
2.09194,5.4528,-3.93187,3
-3.88281,-1.54338,-8.35436,6
8.08166,-8.99095,-0.430541,0
4.43022,-3.93146,7.60691,5
6.53325,-9.71956,-1.7376,0
6.51607,8.00693,-6.06123,4
6.6808,-9.80111,-2.89638,0
4.74095,2.72573,-5.4572,4
4.64575,-6.74719,0.0722223,0
0.146773,1.77264,6.5945,2
-2.1864,-2.02701,8.04454,8
2.05807,-0.698094,7.30719,5
1.51512,5.00628,-5.61916,4
-5.08784,-3.62322,7.12142,8
-2.53194,6.95117,6.39622,1
-6.57187,-7.63982,-9.92321,6
5.31513,5.12214,-3.52814,3
-6.37365,-3.22758,-4.65726,6
-4.38547,-8.01191,-7.58664,6
0.61442,13.3447,4.68342,7
3.16976,-7.03149,8.29621,5
4.01328,-4.65627,8.86654,5
-3.2103,5.61133,1.7299,1
-3.66807,1.8829,6.56593,2
-4.59944,6.26777,5.35166,1
-6.97526,5.5804,9.58941,1
1.41925,-3.40161,-3.30155,0
6.02192,-7.58102,-1.05924,0
-2.34628,-5.25912,4.12938,8
-3.53404,7.0985,8.14187,1
-2.8374,5.92943,6.18607,1
-5.04262,-1.1401,5.5817,8
1.59963,3.8372,-9.27276,4
5.82208,11.2858,4.92441,7
-1.61757,10.4211,4.36927,7
-7.06693,-2.87792,-1.12452,9
0.505091,-1.83176,5.72992,8
-4.42269,-4.04877,-9.63152,6
-3.96676,-3.46932,1.53361,9
-3.45536,-3.70555,5.53794,8
4.98123,-6.07697,-0.643704,0
-3.10557,0.33635,3.95188,2
5.26074,6.5234,-7.91401,4
-4.44435,8.09881,8.2793,1
-7.13298,8.14403,6.41775,1
2.60546,8.23079,4.46929,7
-5.6704,6.54165,9.14251,1
-2.95836,-6.76924,-7.27109,6
3.00667,-2.87109,7.12782,5
-2.65746,-3.78711,-3.59055,6
-4.58313,-1.11951,-0.905848,9
-4.01634,6.97187,9.93796,1
1.27057,-4.71916,10.7651,5
-4.06531,-6.02363,-5.0511,6
6.21856,-0.487657,9.60565,5
-6.92084,-3.67219,-6.17053,6
-2.55846,7.90615,2.49177,1
-5.46854,6.94518,6.33675,1
-2.02505,-2.94731,-2.3255,9
-1.18841,-0.932399,5.299,8
-5.64026,-2.55088,-0.0896618,9
-4.4216,-0.480778,2.29819,9
